run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
281,.0113483,-.0087685,-.0073004,-.0027485,-.0073996,.0005582,-.0034071,.0280342,.0052785,-.0025542,.0038101,-.0017133,-.0005791,.0000955,.0003206,.0001961,.0001646,-.0001246,.0000779,-.0008675,-.0003115,.0002863,-.0000982,.0000199,.0023298,.0128079,-.0004256,-.0003943
282,.0122622,.0079397,-.006354,-.0071148,-.0011591,.0066746,-.0096613,.0061035,-.0010007,.0117271,.0025604,.0156078,-.000528,-.0005735,.0001589,.0002537,-.0000727,-.000095,.0003983,-.0002681,-.0001018,-.0002429,-.0000381,-.0002465,-.0033526,.040938,-.0001834,-.0011723
283,.0053921,.0128955,-.0144394,-.0202771,-.0112092,.0388002,-.00663,-.0164535,.0012224,.0332454,.0095194,-.0051402,-.0003606,-.0004192,.0005625,.0005743,.0002503,-.0009369,2.59e-06,.0001072,-.0000761,-.0004337,-.0002574,-.0000253,-.0161447,.0430703,.0001213,-.0011337
284,.0033725,-.0191937,-.0174164,-.0074625,-.0115877,.0156681,-.0033059,-.0365978,-.0049564,-.0279275,.005569,.011124,-.0004005,.0003863,.0005816,.000339,.0003279,-.0002797,-.0000235,.0005219,.0002149,.000821,-.0001302,-.0001765,-.0283249,-.0643894,.0005701,.0016121
285,.0096452,.0491335,-.0118499,.0070554,-.0086598,.0093597,.000204,-.0228013,-.0049376,-.0335871,.0077149,.0069719,-.0006397,-.0012658,.0004492,-6.70e-06,.0002141,-.0003395,-.0001661,.0001461,.000233,.0010145,-.0001781,-.0002596,-.0078832,.0161322,-.0000876,-.0007111
286,.0022989,.0150513,-.0114538,.0009821,-.0070343,-.0315248,-.0080183,.0008005,.0014726,.000464,.0047442,.0116007,-.0003697,-.0006082,.000482,.0002053,.0001557,.0006514,.0002125,-.0001516,-.0001133,.000102,-.0001859,-.0003704,-.0179906,-.0026262,.0001814,-.0001716
287,.0140827,.0023196,-.005807,-.0026218,-.0069205,-.0113659,-.0026224,-.0024752,.0027345,.0062741,.002831,.0130548,-.0005732,-.0004708,.0002247,.0001358,.0001536,.0002175,-.0000371,-.0000152,-.0001365,.0000825,7.04e-06,-.0002015,.0042984,.0051857,-.0003614,-.0002517
288,.0227509,.0268189,-.002943,-.0147809,-.008138,-.0017171,.0036728,-.0166864,-.002073,.0041298,-.0013966,.0029125,-.0009287,-.0007033,.000076,.0001549,.0001085,.0000354,-.0001603,.000088,-.0000765,.0003331,9.01e-06,.000088,.0118731,.0006768,-.0009721,-3.94e-06
289,.0074457,.0391211,-.0097417,.0026063,-.0062097,-.0025876,.0037088,-.0086742,-.0046929,.0012385,-.0009527,.0160717,-.000248,-.0009882,.0003451,.0000803,.0002437,.000016,-.0001867,.0000168,.0001407,.0001924,-.0000189,-.0004036,-.0104425,.0477759,.0002758,-.0010863
290,.0108332,.0315296,-.0086879,.0093487,-.0009348,-.0248209,-.0021742,-.0110295,-.0024176,.007945,.0020634,.0096545,-.0005035,-.0010929,.0004261,-.0000926,.000097,.0004692,-.0000631,.0000563,.0000561,-.0000954,.0000203,-.0002096,-.0013179,.0226273,.0000329,-.0009649
291,.0048842,.016748,-.0084729,.0019696,-.0062084,-.0046603,-.0082329,.006333,.0029271,.0109366,.0101667,.0115493,-.000217,-.0006767,.0003658,.0001956,.0001144,-.0000685,.0001812,-.0002614,-.0000454,.0000186,-.0003717,-.0004439,-.0049363,.0428762,.0000273,-.0012363
292,.0114351,.0053249,-.008972,.0015131,-.0030905,-.0128558,-.0026667,.0027738,.0037356,.0042459,.0024714,.0123273,-.0004342,-.000478,.0004086,.0002171,.0000581,.0002089,.0000693,-.0001215,-.0000336,.0000948,-.0000264,-.0001915,.002913,.0133293,.0000416,-.0002702
293,.0092201,.0528203,-.0039183,.0100387,-.0060887,-.0062845,-.0043505,-.0496987,.0015403,-.0403049,.0060631,-.0033844,-.0003564,-.0012456,.0001687,-.00028,.0000176,8.07e-06,.0000954,.0008147,-.0000563,.0012091,-.0002838,-9.04e-06,.002466,-.0368134,-.0004147,.0004972
294,.0049428,.0072021,-.0084482,-.0005792,-.0097955,-.013055,-.0009285,-.0153191,-.0041683,-.0101682,.0063586,.0231032,-.0002849,-.0003894,.0003394,.0002407,.0002442,.0001023,-.0001512,.0000569,.0002281,.0003797,-.0002702,-.0005684,-.0120391,-.0088162,.0001053,-.0001782
295,.0061947,.0209015,-.0107293,.0053405,-.0104921,-.0200418,-.0045449,-.0012508,.0006666,-.0008594,.0012704,.0104699,-.0003991,-.0005965,.0004289,.000124,.000235,.0004964,-.0000507,-.000124,-.0001204,.0002689,-.0000311,-.0002322,-.0176347,.0145598,.0000626,-.0000634
296,.0077547,-.0030503,-.0087103,.0118221,-.0088442,-.0237238,.0007145,.008467,-.0019516,.0096083,.0078847,.0182698,-.0004902,-.0001794,.0002921,-.0001536,.0001823,.0005036,-.0002025,-.0005436,-.0000334,.0000573,-.0001238,-.0005561,-.0031522,.0213931,-.0003754,-.0008718
297,.0079017,.0023365,-.0084515,-.0115044,-.003758,-.0038841,-.0035176,-.0035815,.000154,.0118638,.0043362,.0107863,-.0003452,-.0004409,.0002907,.0004215,.0000374,.0000186,.0000244,-8.57e-06,-.000155,-.0001448,-.0001371,-.0002251,-.0033352,.0060165,-.0002849,-.0003793
298,.013822,.0117111,-.0024581,.0017704,-.0075223,-.0109924,.0049062,-.0002819,.0041934,.0080873,.0005496,.0056633,-.0006355,-.0003461,.0001522,.0000805,.0001376,.0002613,-.0002607,-.0001401,-.0001072,.0002937,-.0000641,-.0002162,.0134908,.0159577,-.0007776,-.0000668
299,.0131986,.014174,-.0080107,-.0068718,-.0049955,.0061485,-.0070065,-.0046524,.0027168,.013282,.0069999,.0008332,-.0004303,-.0006442,.0002425,.0002088,.0001118,-.0002359,.000072,-.0000229,-.0000188,-.0000689,-.0002818,-.000068,.0029026,.0229134,-.0003046,-.000831
300,.0154825,.0300274,-.0055477,-.0056861,.0004021,-.0029938,.0008316,-.0170758,.0012847,.0003848,-.0036811,.0119396,-.0007998,-.0008063,.0002653,.0003365,.000024,.0000855,-.0000776,.000212,-.0000842,.0002316,.0002077,-.0002767,.0087721,.0165961,-.0004647,-.0002173
301,.0094484,.0648921,-.0107788,.0403308,-.0046042,-.0066782,-.00302,.0089317,-.0023237,-.0355374,.0069865,-.0112546,-.0005515,-.0016022,.0005308,-.0006105,.00013,-.0000933,-.0000128,-.0003281,.0002702,.0008314,-.0002348,.0002651,-.0042918,.0606844,.0001319,-.0015377
302,.0020253,.0092569,-.0084816,-.0159492,-.0041579,-.0129578,-.0022584,-.0106175,-.0004318,.0087985,.0051374,.0097268,-.0002143,-.000421,.0003912,.0004711,.000164,.0001945,-.0000108,-.0000501,.0001672,.000155,-.0002247,-.0002837,-.008167,-.0117423,.0002726,.0000658
303,.0121771,.0041267,-.0024359,.0140466,-.0050907,-.0242022,.0001129,.0174916,-.0002263,-.0181283,.0049314,.021263,-.000471,-.0002947,.0002238,-.0000537,.0001518,.0004381,-.0000492,-.0005653,.0001854,.0006785,-.0003722,-.000471,.0094686,.0145973,-.0003314,-.000268
304,.0095015,.0383507,-.006517,.0014373,-.0079077,-.0085088,-.0054208,-.0018616,.0030503,-.0101065,.0052864,.0054259,-.0004019,-.0011803,.0003461,.0002157,.0000646,.0001517,.0001299,-.0000681,-.0000714,.0005547,-.0001667,-.0001572,-.0020073,.024737,-.0000994,-.0004834
305,.0085881,.0144279,-.0068607,.013505,-.0088156,-.0079651,-.0033028,-.0020355,-.0062063,-.0293126,-.0005035,.0157142,-.0004548,-.0005805,.0002218,-.000149,.0002381,.0002123,.0000167,-.0000509,.0002138,.0009371,-9.90e-06,-.0004241,-.0171008,.004334,.0002257,-.0000552
306,.0137753,.0077047,-.0088044,-.0034874,-.0085233,-.0220838,.0010157,-.0051781,-.0001957,.0033577,.0054963,.0120204,-.000568,-.0003649,.0003829,.0002015,.0002939,.0005167,-.0002169,.0000829,.0001568,.0003886,-.0001384,-.0002263,.0027638,-.0076665,-.0000898,.0005984
307,.0016928,.0039796,-.0100731,.0072687,-.009924,-.0066635,-.0035419,-.0105004,-.0032955,-.0094144,.0119651,.0217225,-.0001325,-.0004328,.0004172,8.15e-06,.0002698,.0002189,.000019,.000034,.0002212,.000375,-.0004547,-.0005589,-.0131766,.0063924,.0003399,-.0003557
308,.0088282,.0120584,-.0113162,-.0080404,-.0083574,-.0032827,-.0018716,.000474,-.0007826,.0083745,.0039217,.0167918,-.0005678,-.000727,.0005153,.0003698,.0002242,-.0000998,-.0000928,-.0001348,.0001023,.0000245,-.0001507,-.0004006,-.0095779,.0263757,.0000305,-.0009679
309,.0131076,.006839,-.0098639,-.0048336,-.0051409,-.0093454,-.0012713,.0133494,-.0037972,.0195274,.00486,-.0002154,-.0005181,-.0004164,.0003486,.00019,.0001824,.000131,-.0000685,-.0003862,.0001347,-.0003002,-.0002468,-.0000223,-.0021057,.0253215,-.0001677,-.000804
310,.0105093,.0237004,-.0108443,-.009376,-.0069972,.007607,-.0018763,-.0289093,.0006639,.003914,.0037023,-.0062942,-.0003805,-.0007009,.0003722,.0002058,.0001223,-.0002117,-.0000968,.0003801,-.0000516,.0002101,-.000173,.000102,-.0048423,-.0093581,-.0002075,-.0000147
311,.0081739,.0159264,-.0065675,.001157,-.0074131,-.0136126,-.0043657,.0099895,.0016609,.0051143,.0032418,.0188771,-.0002316,-.0006173,.0003186,.000127,.0002672,.0001306,7.42e-06,-.0004025,-.0001111,.000126,-.000136,-.0003843,-.0052696,.0374517,.0001145,-.0010204
312,.0118113,.0268025,-.0041055,-.0007817,-.0077049,-.0073702,-.0030371,-.0021835,.0022427,-.0035631,.0051381,.012895,-.000569,-.0010831,.0001911,.0002804,.0001751,-.000102,6.48e-06,-.0000808,.0000116,.0000928,-.0000948,-.0001935,.0043447,.025799,-.0002796,-.0010862
313,.013327,.0052491,-.0031675,-.0084533,-.0093217,-.0040563,.000475,-.0080758,.0034594,.0136652,.0058374,.0088363,-.0004333,-.0005148,.0002166,.000315,.0003583,6.60e-06,-.0001107,.000033,-.0000234,.0000948,-.0002111,-.0003335,.0106096,.0071653,-.0002037,-.0003989
314,.0012912,.0052098,-.0073685,-.0089161,-.0130132,-.0056204,-.0053414,-.0054574,-.0053209,.0111286,.0088824,.0189814,-.0002253,-.0003282,.0003083,.0004159,.0003394,.0000552,.0000526,-.0000988,.0003307,7.37e-07,-.000403,-.0004923,-.0208703,.0153259,.0004027,-.0004474
315,-.0002275,.0144601,-.0099392,-.0142061,-.008413,.0145965,-.0039818,.002762,-.0062686,.031082,.0049404,.0171877,-.0001229,-.0003848,.0003776,.0004251,.0002447,-.0003405,.0000866,-.0001145,.0003281,-.0004276,-.0002462,-.0004049,-.0238897,.0658822,.0006678,-.0012473
316,.0043361,.0311332,-.0095045,.0265472,-.0096818,.0072946,-.0055469,.008354,-.0003969,-.0213185,.0089044,.0026615,-.0003972,-.0007842,.0003464,-.0003191,.0002811,-.0002596,.0000326,-.0004604,-7.47e-06,.0005715,-.0002414,-.0000442,-.0118895,.054672,.000014,-.001296
317,.0056641,.0124765,-.0056479,.0050335,-.0087881,-.0261958,-.0053946,.0020394,.0039816,-.0063534,.0089624,.0242498,-.000272,-.0005244,.0002789,.000203,.0002432,.0006231,.0000823,-.0001987,-.0001717,.0005164,-.0001929,-.0005777,-.0012226,.01125,-.0000321,.0000418
318,.0043286,.0109746,-.0088527,-.0146562,-.0049497,-.0039094,.001161,-.0042118,-.007015,.0083611,-.005295,.0066879,-.0004202,-.0004692,.0003707,.0004931,.0000258,.000026,-.0001763,-.0001126,.0002757,-.0000605,.0001778,-.00005,-.0206228,.0032462,.0002536,-.0001731
319,.0093719,-.0134471,-.0044332,-.0070424,-.0055924,-.0018851,-.0056372,.0087563,-.000401,.0038863,.0015222,.0167391,-.0003776,.000068,.0001842,.0002716,.000199,-.0000879,.0002141,-.0003871,-.000039,.0001714,-.0000144,-.0004249,-.0051696,.0070072,.0001662,-.0003889
320,.014427,.0169509,-.0048081,-.0054423,-.0054672,.0044911,-.0062532,-.0053365,-.0033098,.0221715,.0023497,.0098409,-.0006205,-.0007051,.0001663,.0002741,.00015,.0000147,.0000852,.0001278,.0000458,-.0001084,-.0001139,-.0002963,-.0030617,.0426757,-.0002871,-.0006932
321,.0049079,.0279929,-.0074946,-.0064297,-.0103319,-.0086641,-.0041013,-.0180933,-.0066365,.0170299,.0075484,-.0055876,-.0002762,-.0008259,.0002934,.0003174,.0003599,.000175,-.000013,.0003097,.0002915,-.0001653,-.0004216,.0001178,-.0161081,.0062481,.0002339,-.0000714
322,.0081405,.0051763,-.0086086,-.0007404,-.0053346,-.011932,-.0015724,.0042512,.0043745,.0061195,.0037115,.0163689,-.0002378,-.0005883,.0003421,.0002154,.0001079,.0001072,.0000214,-.0001822,-.000167,-.0000656,-.0000365,-.0002644,.000711,.0192435,.00003,-.0007779
323,.0056556,-.0384436,-.0127332,-.0012872,-.0146676,-.0015105,-.0007172,.0233515,-.0011263,.0080356,.0070607,.0016501,-.0002018,.0006076,.0003355,.0001277,.0004956,.0000381,-.0002207,-.000729,-.0000833,-.0000845,-.0001821,-.0001769,-.016528,-.0082041,.0001433,-.0002169
324,.0083096,.0357833,-.0023414,.0009267,-.0023488,-.0079687,.0022475,-.0207299,-.0034623,-.0078116,.004027,.0009706,-.000295,-.0009041,.00017,.0001176,.0000572,.0002516,-.0002004,.0002502,.0001373,.0005672,-.0001354,-.000135,.0064317,.0011705,-.0002662,.0001474
325,.0122661,.0106103,-.0040673,-.0016329,-.0095232,-.0192547,-.0001418,.0081323,.002245,.0071961,.0011196,.0197816,-.0005049,-.000443,.0002032,.0000736,.0002889,.0003166,-.0000272,-.0004645,3.02e-06,.0002592,.0000409,-.0006631,.0018984,.0248328,4.00e-06,-.0009212
326,.001417,.0090812,-.0084621,-.0109905,-.0053162,-.0182586,-.0000573,.0014059,.0016681,.0081377,.0044802,.0088823,-.000181,-.0004138,.0003437,.0003199,.0001267,.0002416,-.0000437,-.0002042,.0000193,-.0000746,-.0001895,-.0002022,-.0062702,-.0017419,.0000754,-.0003334
327,.0119509,.0119601,-.0087333,-.013238,-.0064362,-.0004029,.0044755,-.0078237,-.0029819,.0202667,.0025285,.0068169,-.0004933,-.0003776,.0003071,.0004569,.0002123,8.08e-06,-.0002483,.0001236,.0001811,-.0001766,-.000146,-.0001424,.0008035,.0175791,-.000187,-.000108
328,.0053315,.0072592,-.0087785,-.0180316,-.013559,.0055764,-.010572,-.0188011,.0000835,.0209766,.0165487,.0025182,-.0003435,-.0003047,.0002974,.0004593,.0003268,.0000689,.0001655,.0002673,.0000682,-.0002481,-.0004835,-.0000256,-.0109459,-.0005022,.0000309,.0002171
329,.0037484,.0566942,-.006692,.0316301,-.0092968,.0036625,-.0022566,.0074721,-.0059913,-.0413454,.0090475,.0140394,-.000216,-.0014252,.0002801,-.0004986,.0002534,-.0000735,.0000131,-.0003087,.0003288,.0010047,-.0004743,-.0002833,-.0114409,.0721528,.0001851,-.0015846
330,.0049753,.0078906,-.0047993,-.0004578,-.008599,-.0138173,-.00141,.0138152,.0020862,.0038106,.0015403,.0095627,-.0002266,-.0004818,.0001748,.0001293,.0002015,.000223,-.0000871,-.0004687,-.0001245,.0002128,-.0000691,-.0003076,-.0062064,.0208039,-.0001309,-.0006931
331,.0192751,.0178843,-.004186,.0032858,-.0035329,-.0159393,-.0028009,.005687,.0041306,-.0001204,.003554,.0164109,-.0006775,-.0005713,.0001984,.0000194,.0001278,.0002645,.0000464,-.000288,-.0000587,.0002415,-.0001354,-.0003467,.0164399,.0272083,-.0004989,-.0006805
332,.0087852,.0149608,-.0087019,-.002215,-.0075089,.0346508,-.0016163,.0165897,-.0001494,.0367994,.0099542,.0113063,-.0004268,-.0005409,.0003684,.0001616,.000239,-.0008077,-.0000518,-.0005151,.0000704,-.0006332,-.00036,-.0002367,.0007629,.112092,-.0001608,-.002572
333,.0141064,.0267439,-.0067239,.0189826,-.0038304,-.0214113,-.0046653,.0415362,.0055302,-.0124917,.0043614,.0117573,-.0006479,-.0008331,.0002726,-.0003411,.0000176,.0004976,.0001277,-.0009713,-.0003235,.0005089,-.0000347,-.0002014,.0087784,.065117,-.0005882,-.0013404
334,.0052231,.0469342,-.010346,.042865,-.0080933,-.0095926,.0055389,.0010939,-.0010884,-.0271066,.0018969,.0048461,-.0003213,-.0010643,.0004548,-.0007482,.000259,.000178,-.0003612,-.0002469,.0000471,.0009241,-.0001117,-.0002094,-.0068687,.0590401,-.0000332,-.0011667
335,.0124831,.020475,-.0080128,.010351,-.0079842,-.0011246,.0007896,.0008032,-.0023971,.0092296,.0090715,.0025757,-.0005232,-.0007635,.0002759,-.0001633,.0002487,.0000178,-.0000951,-.0001984,.0000949,-.0000586,-.0003624,-.0001108,.00395,.04231,-.0003613,-.0012767
336,.0091237,-1.12e-06,-.0015241,-.009858,-.0034275,-.0037645,.0001038,.0056235,.0031978,.0065184,.0049299,.0152569,-.0003485,-.0002035,.0001475,.0002831,.0000457,.0000143,-.0001163,-.0003397,-.0000212,.0001622,-.0003421,-.0004511,.0124035,.0137751,-.000635,-.0005348
337,.0071194,.0077301,-.0066458,-.0083378,-.0052629,-.012336,-.0028805,-.0025472,.0000454,.0079593,.0087371,.0192876,-.0002766,-.0004605,.0004342,.0002205,.0000943,.0002716,-.0000225,-.0001181,-6.33e-06,.0000218,-.0003522,-.0004369,.0011125,.011756,-.000129,-.0005017
338,.0095508,.0290658,-.007654,.0021701,-.0049048,-.0101588,.0027631,.009353,-.0029216,.0086264,.0024761,.0171195,-.0003521,-.0008566,.0003166,.0000964,.000058,.0000186,-.0002533,-.0004341,.0001438,.0000131,-.0000651,-.0002655,-.0006903,.0561762,-.0001521,-.0014281
339,.0112126,.0003376,-.0045403,-.0171483,-.0028099,.0063826,-.0011645,-.0146694,.0010303,.0171082,.0057576,.0039479,-.0003428,-.000472,.0001701,.0005887,.0000447,-.0002618,-.0000938,.000195,.0000289,-.0001629,-.0003217,-.0000831,.0094858,-.0040413,-.0005146,-.0001961
340,.0017649,-.023547,-.0107472,.0133637,-.010814,-.0080025,-.0052052,.0129274,-.0003079,.0124997,.0044919,.001416,-.0001836,.0002625,.0003683,-.0000835,.0002886,.0001047,.0001706,-.0003938,-.0000451,-.0001557,-.000038,-7.10e-06,-.0208176,.0086573,.0005609,-.0002729
341,.0119016,-.0012451,-.0089738,-.0213893,-.0034665,.0188131,.0010758,-.0266497,.0033339,.00813,.0139571,-.0135096,-.0006705,-.000195,.0004066,.0005173,.0001142,-.0004758,-.0002142,.0002828,-.0000313,-.0000385,-.0004098,.0002979,.0178281,-.0358505,-.0008049,.0003887
342,.0092518,.0184139,-.0072002,.0065455,-.0018222,-.018285,-.0033845,.0009715,-.0007321,-.0002908,.0040914,.0159052,-.0004511,-.0006171,.0002438,.0000763,9.89e-06,.0003528,-.0000263,-.0000994,-.0000467,3.93e-06,-.0002323,-.0002138,.0002042,.0232604,-.0005027,-.0004973
343,.0084928,.0156201,-.0049618,.0103535,-.0089278,-.0249082,-.0038782,.0066857,.0021178,.001586,.0039741,.0231253,-.000425,-.0006271,.000281,-.0000515,.0001877,.0003985,.0000245,-.0003064,-.0000334,.0001303,-.000202,-.0005566,-.0031831,.0324625,-.0001674,-.0010128
344,.0230958,.0190987,-.0047224,-.0072254,-.0004157,-.0204696,-.0029402,-.0184532,-.0019288,.0154837,-.000692,.0125545,-.0009424,-.0006826,.0001961,.0003484,.0000138,.0005333,-.0000506,.0002957,.0000738,-.000153,.0001037,-.0002501,.0123968,.0009887,-.0006056,.0000917
345,.0095239,.0092146,-.0129907,.0066144,-.0130878,-.0174966,-.0051492,-.0043568,-.0010403,-.0017513,.0086522,.0152611,-.0004259,-.0004338,.0003574,-.0000635,.0003138,.0003447,.000014,-.0001286,-.0001106,.0000279,-.0001892,-.0002403,-.0140919,.0074854,-.0000405,-.0004934
346,.0035765,.0079722,-.0073095,-.0055356,-.008189,-.0250356,-.0059142,-.0049655,-.0009152,.0006226,.0061789,.0195567,-.0003787,-.0004306,.0002857,.0002682,.0002618,.000552,.000152,.0000184,.0001335,.0001866,-.0001105,-.0003472,-.0125725,-.0073852,.0003437,.0002474
347,.0056146,.0077346,-.0081728,-.010694,-.0052445,-.0083434,.0000392,-.0081501,-.0064419,.0096429,.0045921,.0079162,-.0003745,-.0004147,.0003339,.0003742,.0001333,.0002322,-.0001926,-.0002215,.0002232,.0002142,-.0001128,-.0002367,-.0096133,-.0018939,.0000105,-.0000522
348,.0093643,.0191398,-.0079422,-.0174591,-.006723,-.0041681,-.0036223,-.0191841,.0067537,.0142604,.0085709,.0076986,-.0003923,-.00066,.0004187,.0003809,.0001169,.000069,-.0000449,.0002206,-.0001938,-.0001732,-.0003201,-.0002047,.0064014,.0002876,-.0004155,-.0003674
349,.0058977,.0294226,-.0127807,.0049304,-.0038089,-.0224577,-.000439,-.0045164,-.002654,-.0084192,.002486,.0010261,-.0003881,-.0007353,.0004462,.0000732,.0001271,.0002922,-.0000638,-.0001035,.0001425,.0004229,.0000741,-.0000622,-.0112988,-.0000143,.000338,-.0001126
350,.0054875,.0109751,-.0153369,-.0209716,-.0099099,.011428,-.001491,-.0135783,-.0076402,.0252476,.010108,.0026213,-.0004501,-.0004516,.0004942,.0006839,.0002951,-.0002941,-.0001277,.0001991,.0003509,-.0002941,-.0003254,-.0000692,-.0187825,.0157221,.000237,-.0002259
351,.0131335,.0180704,-.0062536,.0037595,-.0043177,-.0177467,-.0037043,.0045857,.0061754,.0053649,.0022951,.0125406,-.000601,-.0006789,.0002703,.0001746,-.0000203,.0000927,.0001439,-.0001695,-.0002545,-.0000393,-.0000224,-.0002365,.0073284,.0265744,-.000484,-.0008568
352,.0091386,.0123594,-.0046739,-.0090979,-.0113178,-.0115377,-.0018215,-.0082754,-.0021104,.010346,.0063875,.0079359,-.0003451,-.0006279,.00017,.0003364,.0002366,.0003491,-.0000829,.0001269,.0001208,.0000921,-.0003396,-.0000795,-.0043975,.0017304,-.0002402,.0001971
353,.0048625,.0250163,-.0134662,-.0056776,-.0080938,-.0096512,-.0070618,-.0086777,.0012852,.0022576,.0097494,.0087594,-.000311,-.0006884,.0005415,.0004022,.0002846,.0002103,.0001618,.0000379,-.0001403,.0002474,-.0002314,-.000197,-.0127248,.0120267,.0003052,.0000124
354,.001512,.0144503,-.0085325,.0201832,-.006403,-.0367109,-.0027038,.0271068,-.0046792,-.0121436,.0058386,.0242103,-.0001819,-.0006277,.0003175,-.0003697,.0001823,.0006374,-.0000315,-.0005965,.0001235,.0004702,-.0002187,-.0005235,-.0149678,.037096,.0001912,-.0010099
355,.0054858,.0157456,-.0067466,.0118045,-.0036613,-.0042245,-.006469,-.0236115,.0045255,.0069159,.0068349,.0034932,-.0003463,-.0006936,.0002255,-.0000655,-.0000281,.0001203,.0001898,.0004448,-.0002585,-.0000424,-.0002215,-.0000351,-.0000307,.0101232,-.0004391,-.0002715
356,.0085626,.0021011,-.0063498,-.0079922,.0004863,-.0053877,-.0062608,-.0011638,-.0015167,.0064535,.0004422,.0168054,-.0004697,-.0005799,.000259,.0003993,-2.62e-06,.0000345,.0001384,-.0001861,-4.62e-07,.0000583,7.65e-06,-.0004248,-.0046363,.0108164,-.0000677,-.0006987
357,.0119581,.0194438,-.0029528,-.0098527,.0009075,-.0124441,-.0020383,-.0103133,-.0019432,.0132149,.0003172,.0131824,-.0006197,-.0006408,.0002019,.0003563,5.35e-06,.0001796,.0001086,.0000872,.0001296,-.0001102,.0000323,-.0003184,.0062484,.013231,-.000142,-.0004463
358,.0067766,.0183425,-.005404,-.0056833,-.0051238,-.0168992,-.0026439,-.0051566,.0012441,.0000284,.0075175,.0052753,-.0002971,-.0005683,.000214,.000231,.0001301,.0003292,7.10e-06,-.0000601,.0000452,.0001055,-.0003716,-.0001275,.0023664,-.004093,-.0002723,-.0000902
359,.0071771,.0134558,-.0053598,-.0017885,-.0042846,-.0141068,-.006349,.0070023,-.0038307,.0159252,.0011601,.0143875,-.0002957,-.0005068,.0002582,.0001353,.0001619,.0002976,.0002265,-.0001563,.0000939,-.0002007,-.0000469,-.0003167,-.0114869,.0348756,.000398,-.0007475
